,track_uri,track_name,artist_name,artist_pop,artist_genres,album,track_pop,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
6,spotify:track:40x8vMUHIjqd2A5EtHEvAb,Drowning - Sped Up Version,sped up nightcore,12,[],Drowning (Sped Up Version),23,0.343,0.759,0.903,0.0,0.121,-5.287,0.0785,154.825,4
7,spotify:track:31tf1qEai5o5f4r66Kd0pU,Me and Your Mama,Childish Gambino,77,"['atl hip hop', 'hip hop', 'rap']","""Awaken, My Love!""",80,0.0116,0.554,0.433,0.0449,0.0667,-12.628,0.0341,117.996,3
8,spotify:track:5ZjV4yevHO1QhMw8AjyQbZ,Good Looking,Suki Waterhouse,65,['indie pop'],Good Looking,77,0.0776,0.364,0.561,0.000348,0.125,-9.076,0.03,150.07,3
9,spotify:track:4StJ0qBDOUtbLGLcFXJCcS,I Wanna Ride I Wanna Ride (Sped Up): Vegas,Hiko,63,['sped up'],I Wanna Ride I Wanna Ride (Sped Up): Vegas,74,0.00646,0.567,0.43,0.213,0.0875,-13.159,0.108,133.065,5
10,spotify:track:6uvh0In7u1Xn4HgxOfAn8O,Matilda,Harry Styles,94,['pop'],Harry's House,90,0.896,0.507,0.294,1.97e-05,0.0966,-10.0,0.04,114.199,4
11,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,70,"['neo mellow', 'permanent wave', 'pop rock']",Dizzy up the Girl,82,0.00125,0.315,0.715,7.97e-06,0.0942,-8.072,0.0362,155.925,3
12,spotify:track:10nyNJ6zNy2YVYLrcwLccB,No Surprises,Radiohead,77,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",OK Computer,80,0.0577,0.255,0.393,0.00361,0.113,-10.654,0.0278,76.426,4
13,spotify:track:0BxE4FqsDD1Ot4YuBXwAPp,505,Arctic Monkeys,82,"['garage rock', 'permanent wave', 'rock', 'sheffield indie']",Favourite Worst Nightmare,84,0.00287,0.526,0.866,7.78e-05,0.0945,-5.822,0.0568,140.266,4
14,spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,Brazil,Declan McKenna,64,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",What Do You Think About the Car?,77,0.0941,0.687,0.617,1.27e-05,0.0898,-5.213,0.0287,121.079,4
15,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,XXXTENTACION,86,"['emo rap', 'miami hip hop']",17,85,0.782,0.746,0.251,0.00203,0.106,-16.169,0.259,139.999,4
16,spotify:track:2LKOHdMsL0K9KwcPRlJK2v,After Dark,Mr.Kitty,69,['weirdcore'],Time,83,0.0696,0.585,0.595,0.266,0.0837,-10.444,0.0328,140.037,4
17,spotify:track:1I4lCSP69P74nU3a6Su5L2,Jiggle Jiggle,Duke & Jones,60,['uk dance'],Jiggle Jiggle,76,0.458,0.864,0.412,0.00087,0.124,-5.886,0.273,99.992,4
18,spotify:track:360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,Melanie Martinez,78,"['alt z', 'electropop', 'pop']",Cry Baby (Deluxe Edition),81,0.0467,0.576,0.593,0.000767,0.237,-6.024,0.0306,157.993,4
19,spotify:track:2K7xn816oNHJZ0aVqdQsha,Softcore,The Neighbourhood,82,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",Hard To Imagine The Neighbourhood Ever Changing,86,0.0484,0.575,0.568,0.000417,0.286,-5.509,0.03,93.986,4
20,spotify:track:30RE5j3UpEhYUBMTOAhjXv,You Spin Me Round (Like a Record),Dead Or Alive,57,"['hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']","Stranger Things: Soundtrack from the Netflix Series, Season 4",58,0.000464,0.554,0.976,0.47,0.407,-3.074,0.0386,128.17,4
21,spotify:track:5LYMamLv12UPbemOaTPyeV,Music For a Sushi Restaurant,Harry Styles,94,['pop'],Harry's House,90,0.258,0.72,0.715,0.0568,0.107,-4.652,0.04,107.041,4
22,spotify:track:5S9lfZu1YF8xKkgSsqL2Bd,Elastic Heart,Sia,82,"['australian dance', 'australian pop', 'pop']",1000 Forms Of Fear (Deluxe Version),65,0.0117,0.421,0.791,1.48e-05,0.146,-4.998,0.0496,130.075,4
23,spotify:track:3JTjLyrnevl9ASw3ayGO2P,GUY.exe,Superfruit,59,[],Future Friends,76,0.0305,0.77,0.732,0.0,0.157,-4.601,0.0508,110.011,4
24,spotify:track:6R8L4HZxaVSFED7rLePbK3,World's Smallest Violin,AJR,74,['modern rock'],OK ORCHESTRA,56,0.116,0.68,0.696,0.0,0.607,-6.977,0.051,115.962,4
25,spotify:track:79EkGysjP2dL5GdpeQjRxT,This Side of Paradise,Coyote Theory,64,[],Color,81,0.432,0.306,0.664,7.5e-06,0.135,-6.07,0.0276,158.283,4
26,spotify:track:4cHKd6qPMR1TMx55KHlida,Notion,The Rare Occasions,67,['la indie'],Futureproof,21,0.0678,0.307,0.884,0.00103,0.0849,-3.825,0.0813,159.579,4
27,spotify:track:0axgY4AiWx0spzdQb1gSjg,#doyalike,kazeWIW,55,[],#doyalike,42,0.0959,0.634,0.69,0.564,0.469,-8.316,0.0704,96.115,4
28,spotify:track:5NvOZCjZaGGGL597exlQWv,Line Without a Hook,Ricky Montgomery,70,"['indie pop', 'la indie', 'pop']",Montgomery Ricky,82,0.262,0.432,0.652,0.0,0.258,-4.969,0.0285,190.028,3
29,spotify:track:5K3SJuYEkvvrLbzOjPyRi1,BABYDOLL (Speed),Ari Abdul,58,[],BABYDOLL (Speed),70,0.0813,0.552,0.582,0.205,0.177,-5.535,0.0404,105.483,4
30,spotify:track:3HQcsqRjRdruUjkbDSgmVF,Woo,Rihanna,86,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",ANTI (Deluxe),60,0.0546,0.42,0.466,0.00389,0.298,-5.298,0.0326,115.004,4
31,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,The Weeknd,91,"['canadian contemporary r&b', 'canadian pop', 'pop']","My Dear Melancholy,",80,0.142,0.323,0.737,0.000162,0.163,-4.008,0.0338,113.26,4
32,spotify:track:5S5u0EWtlblH00iTNExZ6X,I Think I Like When It Rains,WILLIS,55,['alabama indie'],Locals 2,71,0.0448,0.622,0.471,0.0,0.0957,-7.105,0.0277,124.455,4
33,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,69,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'sophisti-pop', 'synthpop']",Songs From The Big Chair (Super Deluxe Edition),82,0.347,0.645,0.795,0.00389,0.104,-12.095,0.0527,112.067,4
34,spotify:track:1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,Talking Heads,66,"['art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']",Talking Heads '77 (Deluxe Version),71,0.0708,0.721,0.521,0.00545,0.127,-8.123,0.0613,123.118,4
35,spotify:track:01kfSdF9zfcDLri5sSWEoL,RAVE,Dxrk ダーク,67,[],RAVE,82,0.235,0.716,0.748,0.849,0.114,-6.06,0.0356,119.918,4
36,spotify:track:6eVM9lCmIqwGTUOoeH61Lu,Hug Me,Pharrell Williams,80,"['hip hop', 'pop', 'pop rap']",Despicable Me 3 (Original Motion Picture Soundtrack),74,0.0684,0.842,0.622,0.0,0.33,-5.437,0.0967,139.927,4
37,spotify:track:3P4Lsg2MNqG8XLXZJUo4GT,Sway - Sped Up Version,Michael Bublé,73,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",Sway (Sped Up Version),67,0.73,0.608,0.671,1.88e-06,0.0849,-5.643,0.0422,161.768,4
38,spotify:track:0fv2KH6hac06J86hBUTcSf,NEW MAGIC WAND,"Tyler, The Creator",84,"['hip hop', 'rap']",IGOR,83,0.0967,0.621,0.73,0.000131,0.673,-5.414,0.107,139.566,4
39,spotify:track:33aLws184a7SVqraKuDqI3,this is what heartbreak feels like,JVKE,70,['modern indie pop'],this is what heartbreak feels like,74,0.581,0.707,0.478,0.0,0.112,-4.602,0.0671,109.986,4
40,spotify:track:1ZdhOMWyFR8Iv9eylMGYg2,Mount Everest,Labrinth,80,"['indie poptimism', 'pop']",Imagination & the Misfit Kid,83,0.236,0.494,0.428,0.0698,0.0816,-7.239,0.205,87.724,4
41,spotify:track:6TCKkbyGVo5uvTEfJvkcE3,life waster,CORPSE,69,"['dream smp', 'viral rap']",life waster,0,0.223,0.681,0.816,0.00248,0.315,-9.826,0.375,121.941,4
42,spotify:track:4DCSx7XCBxYWuc71WL02j2,just cant,Summrs,58,"['glitchcore', 'plugg', 'pluggnb', 'vapor trap']",What We Have,64,0.66,0.687,0.506,0.0,0.0996,-11.653,0.166,141.979,5
43,spotify:track:1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,80,"['melodic rap', 'rap', 'trap']",The Bigger Artist,80,0.501,0.839,0.81,0.0,0.117,-5.274,0.0568,129.014,4
44,spotify:track:05zd5Nv0e02ZqrlC8A2cwx,United In Grief,Kendrick Lamar,92,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Mr. Morale & The Big Steppers,86,0.244,0.529,0.845,0.0,0.143,-8.142,0.404,85.63,3
45,spotify:track:0KQRhak4Irr2CKxgQ9U6ay,MEAN!,Madeline The Person,62,['gen z singer-songwriter'],MEAN!,79,0.918,0.56,0.436,0.0,0.093,-8.761,0.491,117.907,4
46,spotify:track:1zu2GKHPJIsUu80SUJX4H4,Devil Doesn’t Bargain,Alec Benjamin,75,"['alt z', 'dream smp', 'electropop', 'pop']",(Un)Commentary,68,0.577,0.448,0.606,0.0,0.217,-4.565,0.0609,121.15,4
47,spotify:track:5Qnrgqy1pAm9GyNQOgyVFz,Fourth of July,Sufjan Stevens,69,"['baroque pop', 'chamber pop', 'singer-songwriter']",Carrie & Lowell,78,0.973,0.435,0.104,0.33,0.119,-22.39,0.0445,120.484,4
48,spotify:track:3KQfm7tt72I1Bv0umREOvi,go - Higher & Faster,Cat Burns,68,[],go (Higher & Faster),60,0.9,0.739,0.303,0.0,0.0934,-8.529,0.0515,113.1,4
49,spotify:track:7GKd7FI7IcSoVNQIwYxAQI,BILLIE EILISH.,Armani White,56,['indie hip hop'],BILLIE EILISH.,72,0.112,0.9,0.504,0.0,0.0936,-6.641,0.26,100.024,4
50,spotify:track:1BkY0N8ChFk2mdLbAUu8ZK,Pass The Dutchie,Musical Youth,52,['uk reggae'],Anthology,67,0.459,0.805,0.418,0.0,0.288,-14.374,0.0979,149.724,4
51,spotify:track:1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,82,"['dance pop', 'pop', 'post-teen pop']",Younger Now,78,0.0767,0.573,0.781,2.64e-05,0.0813,-6.406,0.0555,139.934,4
52,spotify:track:2Z5wXgysowvzl0nKGNGU0t,Out of My League,Fitz and The Tantrums,66,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",More Than Just a Dream,72,0.0387,0.545,0.968,0.00325,0.331,-3.553,0.0853,169.965,4
53,spotify:track:4GRFzKI7jTZ3kbMfouc7bn,Backstabber,Kesha,76,"['dance pop', 'electropop', 'pop', 'post-teen pop']",Animal (Expanded Edition),80,0.0666,0.6,0.939,6.18e-06,0.34,-1.794,0.19,159.941,4
54,spotify:track:1AguHaKOuggrVTebp7cZEI,Stereo Love - Radio Edit,Edward Maya,64,"['dance pop', 'romanian house', 'romanian pop']",Stereo Love,66,0.0346,0.799,0.783,0.0186,0.0757,-3.896,0.0322,127.041,4
55,spotify:track:7fd3aMiuwHWKsTdZafjOfZ,A Pearl,Mitski,80,['brooklyn indie'],Be the Cowboy,76,0.0496,0.295,0.637,0.0236,0.112,-4.043,0.0288,84.551,4
56,spotify:track:63HHF9ZpCIisujKFk2rixR,Tek It,Cafuné,67,['brooklyn indie'],Running,62,7.59e-05,0.419,0.892,2.4e-06,0.127,-5.604,0.0618,146.97,4
57,spotify:track:260Ub1Yuj4CobdISTOBvM9,Wet Dream,Wet Leg,63,[],Wet Leg,66,0.000927,0.721,0.701,0.026,0.234,-5.941,0.0306,130.091,3
58,spotify:track:3JycZFWWQGXkTTJQ6CoNFy,Over - Sped Up,Lucky Daye,70,"['alternative r&b', 'indie r&b', 'pop', 'r&b']",Over (Sped Up),66,0.471,0.694,0.67,0.0,0.183,-5.624,0.105,125.509,4
59,spotify:track:48CKzGWOC65n8a8kdANJV8,Only Love Can Hurt Like This - Slowed Down Version,Paloma Faith,68,"['british soul', 'dance pop', 'europop', 'neo soul']",Only Love Can Hurt Like This (Slowed Down Version),70,0.102,0.554,0.854,9.26e-05,0.554,-6.263,0.0567,82.012,4
60,spotify:track:0z29wv0x2IXrpWxNgICET7,Why Am I Like This?,Orla Gartland,61,"['indie pop', 'irish pop']",Why Am I Like This?,73,0.507,0.63,0.423,2.24e-06,0.219,-7.705,0.0318,90.019,4
61,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,Taylor Swift,92,['pop'],reputation,83,0.106,0.615,0.534,1.76e-05,0.0607,-6.719,0.0386,135.917,4
62,spotify:track:0Fs9cdPDhptWEDJmiCbkEW,She Knows (feat. Amber Coffman & Cults),J. Cole,85,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",Born Sinner (Deluxe Version),81,0.0193,0.766,0.74,0.0784,0.229,-10.363,0.0807,118.008,4
63,spotify:track:0N0h5lXc4HOiLgGb9EZi8m,Rocking A Cardigan in Atlanta,lil Shordie Scott,62,[],Rocking A Cardigan in Atlanta,78,0.583,0.803,0.64,0.000331,0.437,-4.721,0.151,140.073,4
64,spotify:track:7jWW25q41F2P7Opfn3boIF,After Hours,charlieonnafriday,58,['sad rap'],After Hours,67,0.245,0.809,0.375,0.0,0.156,-9.914,0.0663,133.95,4
65,spotify:track:4ue41gFbAjoU0P1EberJWm,We Not Humping - Remix,Monaleo,56,['viral rap'],We Not Humping (Remix),69,0.0344,0.971,0.851,0.0,0.092,-5.586,0.269,120.008,4
66,spotify:track:3M0lSi5WW79CXQamgSBIjx,Swim,Chase Atlantic,77,['pop'],Chase Atlantic,82,0.27,0.666,0.542,0.0,0.0765,-6.429,0.0392,120.134,4
67,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,Doja Cat,88,"['dance pop', 'pop']",Planet Her,82,0.506,0.855,0.488,0.0,0.347,-4.601,0.208,124.097,4
68,spotify:track:0pMUR7Uvp6vxlbG0qBFvgM,Better Off Alone,Alice Deejay,57,"['eurodance', 'europop']",Who Needs Guitars Anyway?,73,0.00181,0.671,0.88,0.691,0.285,-6.149,0.0552,136.953,4
69,spotify:track:2lCPDg2EWErPYdO3ItPUdH,MIDNIGHT,PLAYAMANE,56,[],MIDNIGHT,69,0.0039,0.632,0.433,0.431,0.152,-9.117,0.18,122.08,4
70,spotify:track:1foMv2HQwfQ2vntFf9HFeG,Rhinestone Eyes,Gorillaz,78,['alternative hip hop'],Plastic Beach,78,0.0869,0.676,0.703,0.000687,0.0463,-5.815,0.0302,92.761,4
71,spotify:track:7jdzEA44GdSp4laVCF3Ztw,Best Friend,50 Cent,81,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",Get Rich Or Die Tryin'- The Original Motion Picture Soundtrack,69,0.395,0.549,0.636,0.0,0.0974,-3.923,0.376,182.363,4
72,spotify:track:0T5iIrXA4p5GsubkhuBIKV,Until I Found You,Stephen Sanchez,71,['gen z singer-songwriter'],Until I Found You,87,0.727,0.539,0.508,0.0,0.174,-6.05,0.0288,101.358,3
73,spotify:track:3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,Hotel Ugly,58,[],Shut up My Moms Calling,73,0.325,0.485,0.409,0.0,0.103,-10.711,0.101,138.419,4
74,spotify:track:7aYv3jUbXvySVnHgVwXoaJ,Float Through The Ceiling,DWLLRS,46,['chill pop'],Float Through The Ceiling,56,0.226,0.713,0.696,0.0,0.442,-5.316,0.089,121.993,4
75,spotify:track:1ei3hzQmrgealgRKFxIcWn,In The Stars,Benson Boone,71,['pop'],In The Stars,86,0.338,0.362,0.54,0.0,0.139,-6.031,0.0528,78.007,3
76,spotify:track:1PckUlxKqWQs3RlWXVBLw3,About Damn Time,Lizzo,80,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",About Damn Time,93,0.0995,0.836,0.743,0.0,0.335,-6.305,0.0656,108.966,4
77,spotify:track:1rDQ4oMwGJI7B4tovsBOxc,First Class,Jack Harlow,87,"['deep underground hip hop', 'kentucky hip hop', 'rap']",First Class,94,0.0254,0.905,0.563,9.71e-06,0.113,-6.135,0.102,106.998,4
78,spotify:track:6riuMNiPqRmE4LPJZGzIuv,Gogo Dance,El Alfa,76,"['dembow', 'latin', 'rap dominicano', 'reggaeton', 'trap latino']",Sabiduria,77,0.12,0.596,0.868,0.518,0.0514,-4.95,0.161,118.02,4
79,spotify:track:2QdSb68BzZGMgCbsrFmSLc,Higher,Tems,75,"['afro r&b', 'alte', 'nigerian pop', 'pop rap', 'r&b']",For Broken Ears,66,0.509,0.609,0.581,0.0,0.283,-10.854,0.277,102.964,3
80,spotify:track:2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,77,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",Culture II,76,0.00263,0.817,0.816,0.0,0.159,-5.402,0.269,181.982,4
81,spotify:track:48JqhA9zo7QlanLa8e0bZE,Snatched,Big Boss Vette,45,['trap queen'],Snatched,60,0.106,0.853,0.647,0.000558,0.0932,-6.024,0.359,170.008,4
82,spotify:track:1vrFJDrysqmsNAgyjBzx4f,F.N.F. (Let's Go),Hitkidd,49,['memphis hip hop'],F.N.F. (Let's Go),66,0.0374,0.864,0.476,0.0,0.374,-10.068,0.436,157.144,4
83,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,79,['oklahoma country'],Something in the Orange,81,0.555,0.369,0.192,8.35e-06,0.0954,-12.151,0.04,175.212,3
84,spotify:track:31MQR9rOHRXyg4J01hRY1h,Fall in Love with You.,Montell Fish,65,"['pittsburgh rap', 'pop']",Fall in Love with You.,75,0.922,0.483,0.0394,0.0125,0.112,-19.525,0.0537,73.984,4
85,spotify:track:5XX9oGZfgKMXdHnEp4t2JB,Money On My Mind,Sam Smith,81,"['dance pop', 'pop', 'uk pop']",In The Lonely Hour,68,0.204,0.688,0.841,0.000295,0.229,-5.217,0.179,133.912,4
86,spotify:track:1kqc6U8hVYZhY0gFGQclCz,girls,girl in red,75,"['bedroom pop', 'bubblegrunge', 'indie pop', 'norwegian indie', 'pop']",girls,76,0.227,0.515,0.449,0.0357,0.171,-14.468,0.0337,149.966,4
87,spotify:track:4EDijkJdHBZZ0GwJ12iTAj,Stargirl Interlude,The Weeknd,91,"['canadian contemporary r&b', 'canadian pop', 'pop']",Starboy,75,0.351,0.638,0.474,0.191,0.105,-12.7,0.124,179.771,4
88,spotify:track:0bihOtJtBxl6r9DUJorNUh,Swërved It,Yeat,80,"['pluggnb', 'rap']",Up 2 Më,71,0.0251,0.562,0.758,0.0,0.107,-6.64,0.133,76.991,4
89,spotify:track:68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,J. Cole,85,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",2014 Forest Hills Drive,86,0.324,0.69,0.521,0.0,0.0534,-8.492,0.339,100.028,4
90,spotify:track:22sLuJYcvZOSoLLRYev1s5,Material Girl,Madonna,76,"['dance pop', 'pop']",Celebration (double disc version),77,0.333,0.742,0.883,7.51e-06,0.0964,-3.419,0.0329,136.506,4
91,spotify:track:2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),Gesaffelstein,70,"['dark clubbing', 'destroy techno']",Hyperion,83,0.0933,0.658,0.671,0.000927,0.115,-12.21,0.0363,100.966,4
92,spotify:track:7bzZzwCiidSodNRK1Deyf2,prolly my spookiest beat,prodby668,61,['sped up'],prolly my spookiest beat,72,0.0164,0.7,0.568,0.881,0.104,-10.209,0.0721,145.019,4
93,spotify:track:4LRPiXqCikLlN15c3yImP7,As It Was,Harry Styles,94,['pop'],As It Was,100,0.342,0.52,0.731,0.00101,0.311,-5.338,0.0557,173.93,4
94,spotify:track:4sOX1nhpKwFWPvoMMExi3q,Primadonna,MARINA,74,"['dance pop', 'electropop', 'metropopolis', 'pop', 'uk alternative pop']",Electra Heart (Deluxe),76,0.0884,0.66,0.689,0.0,0.0922,-2.671,0.0337,127.98,4
95,spotify:track:3iWOZkQNDekZQqkiJqqeGy,Say It Right - Sped Up Remix,Nelly Furtado,74,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",Say It Right (Sped Up Remix),68,0.0269,0.849,0.941,0.00717,0.0596,-6.448,0.223,134.479,4
96,spotify:track:7zwn1eykZtZ5LODrf7c0tS,You Get Me So High,The Neighbourhood,82,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",Hard To Imagine The Neighbourhood Ever Changing,80,0.186,0.551,0.881,0.0791,0.152,-6.099,0.0542,88.036,4
97,spotify:track:27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,74,"['dance pop', 'pop']",Nothing Breaks Like a Heart (feat. Miley Cyrus),78,0.00987,0.601,0.794,1.36e-06,0.388,-5.844,0.0671,114.066,4
98,spotify:track:1pKYYY0dkg23sQQXi0Q5zN,Around the World,Daft Punk,79,"['electro', 'filter house']",Homework,75,0.00356,0.956,0.795,0.889,0.0906,-5.311,0.15,121.294,4
99,spotify:track:4FYWOYqOF9lbb1JcZFDT67,Cool for the Summer - Sped Up (Nightcore),Demi Lovato,79,"['dance pop', 'pop', 'post-teen pop']",Cool for the Summer [Sped Up (Nightcore)],73,0.00751,0.561,0.599,0.000701,0.316,-8.209,0.0749,125.874,4
